,urlkey,timestamp,original,mimetype,statuscode,digest,length,year,month,day
1256,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20210117113736,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,UZJR2UKCQXXO6OBJIRKF4FWFE5TGFVCM,10397,2021,01,17
1257,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20210318174102,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,6D5GREGNFRNZO5MHNZYSVXGU4URDHZG5,11348,2021,03,18
1258,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20210420122529,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,6BSYRQ6EV6TGTXBVQJ7IKKC5DHPGJUWJ,10939,2021,04,20
1259,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20210925233304,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,2TEAEYQN2V5IAWILNRX7LJ4VSKDANI5W,10947,2021,09,25
1260,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20220128074715,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,NFY7UCIUFLL3CJQWFCUQIBAKAZYZ2ZPO,10945,2022,01,28
1261,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20220704020408,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,4IDJB33M4HXOBKFOFWGWKYHZT5YNJH3S,10928,2022,07,04
1262,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20221130225736,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,2IKKUFLTCAIRUXRITX233AYYUNOAYJYD,11084,2022,11,30
1263,"com,predpol,blog)/new-feature-spotlight-dosage-flags",20230322083523,https://blog.predpol.com/new-feature-spotlight-dosage-flags,text/html,200,7NRPOUM6MBVND4MR3HXSNQU444JA7PNT,11056,2023,03,22
1264,"com,predpol,blog)/tag/predictive-policing/page/3",20201031155118,https://blog.predpol.com/tag/predictive-policing/page/3,text/html,200,7GQQC5DEVXJRXQ7FXHMYQHZ24ND33D74,11105,2020,10,31
1265,"com,predpol,blog)/tag/predictive-policing/page/3",20230127005757,https://blog.predpol.com/tag/predictive-policing/page/3,text/html,200,QNVB3MYFQMGQA7BPWKEFBKWOO7ULYFMI,11779,2023,01,27
1266,"com,predpol,blog)/tag/predictive-policing/page/3",20230609040432,https://blog.predpol.com/tag/predictive-policing/page/3,text/html,200,2C3C4PU6K2FUTBITHAMLVVQB63U3I3TX,11491,2023,06,09
1267,"com,predpol,blog)/may-feature-spotlight-search-crimes",20181028095416,http://blog.predpol.com:80/may-feature-spotlight-search-crimes,text/html,200,LTZJ3XBIDMS2XLQZB5CP44PTRG6PRWNX,9024,2018,10,28
1268,"com,predpol,blog)/may-feature-spotlight-search-crimes",20201127022734,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,YK6XLT5RVOPWNN7UKUPBRR4UUACWXVU6,10421,2020,11,27
1269,"com,predpol,blog)/may-feature-spotlight-search-crimes",20210318184145,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,TVYHKLG2X2AAUWVO5YPRPGE6KIXPMLJF,11380,2021,03,18
1270,"com,predpol,blog)/may-feature-spotlight-search-crimes",20210507005410,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,UE7GBA6AMQPRX3WGZDVS2AWVPDZL6UAZ,10984,2021,05,07
1271,"com,predpol,blog)/may-feature-spotlight-search-crimes",20210723185112,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,67XHOZ4I2EMV33FEIN3IZY3WBFMPB22H,10967,2021,07,23
1272,"com,predpol,blog)/may-feature-spotlight-search-crimes",20220704024538,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,7JPIYFVVRJBOQFXLQA4PUYX6K5TTONJT,10976,2022,07,04
1273,"com,predpol,blog)/may-feature-spotlight-search-crimes",20230322091914,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,XY2SOE6HA5HL76JNI6TFINTQ7PHTJO34,11098,2023,03,22
1274,"com,predpol,blog)/may-feature-spotlight-search-crimes",20230626123719,https://blog.predpol.com/may-feature-spotlight-search-crimes,text/html,200,T26GZK5OSVPWIR6FZDPMKL637EKO73VG,8659,2023,06,26
1275,"com,predpol,blog)/tag/community-policing/page/2",20200702135048,http://blog.predpol.com/tag/community-policing/page/2,text/html,200,D5FWRQ2V7SGHU5STMPHJRH3DGTY55XRY,10678,2020,07,02
1276,"com,predpol,blog)/tag/community-policing/page/2",20200806165501,http://blog.predpol.com/tag/community-policing/page/2,text/html,200,BQZQAY7OH6V7C7EE2KOWBVTW36VKQMF6,11576,2020,08,06
1277,"com,predpol,blog)/tag/community-policing/page/2",20201031163647,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,HUI5DNWBPQTNLIFOXDIY4FDETPLR5RCS,11708,2020,10,31
1278,"com,predpol,blog)/tag/community-policing/page/2",20210117124901,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,VEFDXVOAO54SPN6BO24RK6653M32ZGEO,11744,2021,01,17
1279,"com,predpol,blog)/tag/community-policing/page/2",20210420134145,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,7ZOV65NL2PHO3LFMEVSAIKZ47QOU2BZF,12323,2021,04,20
1280,"com,predpol,blog)/tag/community-policing/page/2",20210926010508,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,3OCEYC2UKIAFKGEXRDR6GU722VKA5ISM,12297,2021,09,26
1281,"com,predpol,blog)/tag/community-policing/page/2",20220128090421,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,P4RBINI6WBXKENTBYGXAVCEKRGJVDOVZ,12284,2022,01,28
1282,"com,predpol,blog)/tag/community-policing/page/2",20220704032547,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,2KDETMJHNFMGXYVKB25EJVYHFEEWCBLZ,12260,2022,07,04
1283,"com,predpol,blog)/tag/community-policing/page/2",20221201003310,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,HJETJYTIVAZZBBI6F7DQA7ZQQZYT4VHP,12426,2022,12,01
1284,"com,predpol,blog)/tag/community-policing/page/2",20230322100118,https://blog.predpol.com/tag/community-policing/page/2,text/html,200,3MGOQA5X3TXMSX73FZT2MONAARRUSSNV,12391,2023,03,22
1285,"com,predpol,blog)/tag/predictive-policing",20170726113704,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,CZFOMBNG5F5ROVJUK7V6WCYYCZOPZ6ZE,9425,2017,07,26
1286,"com,predpol,blog)/tag/predictive-policing",20181218224040,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,CUL34IJ2BRACG5V3G4XJAC7DS2H43Y6V,10399,2018,12,18
1287,"com,predpol,blog)/tag/predictive-policing",20190217201517,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,OKJA6AJGLCAPELXMQXWVXVA6T7HVBMFY,10643,2019,02,17
1288,"com,predpol,blog)/tag/predictive-policing",20190420115648,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,PKJ6D4SCEEQSR6GDZFT524A3GUJKNUQN,10419,2019,04,20
1289,"com,predpol,blog)/tag/predictive-policing",20190620052616,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,RYYOUZ62LBWQD54I4QYKMTX5NHX36LY5,10369,2019,06,20
1290,"com,predpol,blog)/tag/predictive-policing",20190819120249,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,B3U3HWS6VUQSCV3XEGQVLQ7LUWWSZV3O,10322,2019,08,19
1291,"com,predpol,blog)/tag/predictive-policing",20191023083424,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,EJUDYZSB5M52NVK4JXCP3VX3KHW7S36D,10694,2019,10,23
1292,"com,predpol,blog)/tag/predictive-policing",20191222135546,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,BB43DVRKSCKKRUQZZB6GL24VKUH62R5P,10687,2019,12,22
1293,"com,predpol,blog)/tag/predictive-policing",20200220162300,http://blog.predpol.com:80/tag/predictive-policing,text/html,200,JVVBPLFPZBW6BVIBB7KXLLINFA6WCDOM,11113,2020,02,20
1294,"com,predpol,blog)/tag/predictive-policing",20200423232849,https://blog.predpol.com/tag/predictive-policing,text/html,200,ISTDYZSLH7KUGMJ62EXO347RYHKWRCB3,11991,2020,04,23
1295,"com,predpol,blog)/tag/predictive-policing",20200423232849,https://blog.predpol.com/tag/predictive-policing,text/html,200,ISTDYZSLH7KUGMJ62EXO347RYHKWRCB3,12122,2020,04,23
1296,"com,predpol,blog)/tag/predictive-policing",20200702074748,http://blog.predpol.com/tag/predictive-policing,text/html,200,3JAPPPXPXTM27SBAGYCA2EG44KSGOUQI,11338,2020,07,02
1297,"com,predpol,blog)/tag/predictive-policing",20200920014816,https://blog.predpol.com/tag/predictive-policing,text/html,200,4JGNERSRALYH2HNAFZEF2GGJC47WILH6,11837,2020,09,20
1298,"com,predpol,blog)/tag/predictive-policing",20201026015104,https://blog.predpol.com/tag/predictive-policing,text/html,200,QSGBHL6FS4GHT2Q6EQA5KBIYI23V5MAI,12060,2020,10,26
1299,"com,predpol,blog)/tag/predictive-policing",20210117131105,https://blog.predpol.com/tag/predictive-policing,text/html,200,EFIGOPA2MHL2Q66FVTUZVPTRAUZPO2ZS,12110,2021,01,17
1300,"com,predpol,blog)/tag/predictive-policing",20210420140157,https://blog.predpol.com/tag/predictive-policing,text/html,200,J56MCUFNH2XQNEXPLVQTNEMB6K7AHFWC,12638,2021,04,20
1301,"com,predpol,blog)/tag/predictive-policing",20210723195948,https://blog.predpol.com/tag/predictive-policing,text/html,200,4IOAIZFNFRZ2ADYB26MEIO6FOSIMCLRX,12622,2021,07,23
1302,"com,predpol,blog)/tag/predictive-policing",20211027042420,https://blog.predpol.com/tag/predictive-policing,text/html,200,ZU55CZC6ZDGS2TYGJ33XLRSTK6YH3S7F,12625,2021,10,27
1303,"com,predpol,blog)/tag/predictive-policing",20220522180036,https://blog.predpol.com/tag/predictive-policing,text/html,200,LDCEPS5WA42OMZZPO667BMEVCSXVQFAM,12601,2022,05,22
1304,"com,predpol,blog)/tag/predictive-policing",20220925120747,https://blog.predpol.com/tag/predictive-policing,text/html,200,RNWIFQOI347OCNIUAD2B6F433HNAA6LB,12738,2022,09,25
1305,"com,predpol,blog)/tag/predictive-policing",20230127021551,https://blog.predpol.com/tag/predictive-policing,text/html,200,R6O4GPONOT5BX7PF6MMYQQ2X5DKLX6FR,12743,2023,01,27
1306,"com,predpol,blog)/tag/predictive-policing",20230609052710,https://blog.predpol.com/tag/predictive-policing,text/html,200,FGNU7EKCF4GIKW4CYWXV424PJKBCVS4A,12457,2023,06,09
1307,"com,predpol,blog)/tag/predictive-policing",20230626123527,https://blog.predpol.com/tag/predictive-policing,text/html,200,5DMQ5ZFO4HRPEHJ65ULQO67XN6JJILPW,9655,2023,06,26
1308,"com,predpol,blog)/tag/success-oriented-policing/page/3",20201031160055,https://blog.predpol.com/tag/success-oriented-policing/page/3,text/html,200,OOI4DHIFVBAQ4R5YEWK3JMHLZK25VFPC,11319,2020,10,31
1309,"com,predpol,blog)/tag/chris-kelly",20170726174205,http://blog.predpol.com:80/tag/chris-kelly,text/html,200,BSDUGZCNPU2RQDAH7Q5JCBUWEFZVHTT3,7359,2017,07,26
1310,"com,predpol,blog)/tag/culture-change/page/2",20200702140441,http://blog.predpol.com/tag/culture-change/page/2,text/html,200,BMUP4GH5LHSWLS6YIFBDQV3JR57MS46J,8422,2020,07,02
1311,"com,predpol,blog)/tag/culture-change/page/2",20200920012026,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,I2K274O7PRDKBWTZBNCCNXCU2UAJ4BFS,9231,2020,09,20
1312,"com,predpol,blog)/tag/culture-change/page/2",20201031171257,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,OEPRPVAIR4AHMO5ZBXDLYZ7H6WIVZVRI,9616,2020,10,31
1313,"com,predpol,blog)/tag/culture-change/page/2",20210117132644,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,KH43BQLMV3N5TVM3SAN3RBOV7MWJKZFB,9642,2021,01,17
1314,"com,predpol,blog)/tag/culture-change/page/2",20210420141641,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,KJ7EFYZHOON77GHN7JY2X3LYR5FDE2RW,10257,2021,04,20
1315,"com,predpol,blog)/tag/culture-change/page/2",20210926014300,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,X3UADVLYFBG2BS4HPLLY5VQATGPFJOD7,10236,2021,09,26
1316,"com,predpol,blog)/tag/culture-change/page/2",20220128093843,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,MS7XE33UHII6PCZQ5FCMU7Z3SPCERRZJ,10212,2022,01,28
1317,"com,predpol,blog)/tag/culture-change/page/2",20220704040123,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,G7TL5KAX3HUL4DULWRFGQ5AN2N34F7UT,10195,2022,07,04
1318,"com,predpol,blog)/tag/culture-change/page/2",20221201011250,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,I45GS433C7IBGYUN5U4ZNWUA3SLIO3F2,10351,2022,12,01
1319,"com,predpol,blog)/tag/culture-change/page/2",20230322103805,https://blog.predpol.com/tag/culture-change/page/2,text/html,200,MSOEGVD3I3C4K7SSHFT7JWBDYEW56NBU,10321,2023,03,22
1320,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20181028095421,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,FW7ZHAR5MIANLZ322SFCFJNU4W4OGRMP,9608,2018,10,28
1321,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190122063248,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,EIDNK2NNC32ZN5SGBBNJ2KPWTW534NR7,9923,2019,01,22
1322,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190222061841,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,O2HEJW6QPKNCRXUOOBVN4Y6Y3EP3TIAO,9887,2019,02,22
1323,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190325133918,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,JBZ7H7X5BHVMTQPZXHVDAQDMAEU3GIDC,9668,2019,03,25
1324,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190326171318,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,JBZ7H7X5BHVMTQPZXHVDAQDMAEU3GIDC,9671,2019,03,26
1325,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190426143013,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,ZJOPEBT3QZBBZJYJNTEYFNAKYD3V47QB,9809,2019,04,26
1326,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190427164139,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,BDSRUWZHLXAU3NXKHJTB75F5MCRMOODF,9805,2019,04,27
1327,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190529023325,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,46FTV3FWXMOH4Q6LF2D7XL526ZATQTIF,9809,2019,05,29
1328,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190629040552,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,NAD27EGPECQZNIGFYM4OWES66M2G55XU,9587,2019,06,29
1329,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190730225741,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,5M5THP7K2EM2WSX2MIA4RGVB2Y7U3JYU,9525,2019,07,30
1330,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20190902095813,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,YEZABQ5637TYCGFQZSPRVRMH73CIZHOJ,9561,2019,09,02
1331,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20191031192201,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,X5TCDX7T25JU5JUSWESMORW4XAPLMPVH,10193,2019,10,31
1332,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20191201020253,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,56UZIHB7DPWIXDOK4B2HER3KUNFTA2U2,10396,2019,12,01
1333,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20191231162646,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,2EFYB6ZB75RYGT3OIRBS43TDGJVHSBAF,10442,2019,12,31
1334,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20200130215055,http://blog.predpol.com:80/predpols-newest-features-analytics-reporting-more,text/html,200,TZRPAJA56VFDBQNRJPGNX4ZQ5Y5SCF7Z,10438,2020,01,30
1335,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20210318184320,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,NJAZKSAOOHB7FK77KR37ZT3L4TALV2QL,11976,2021,03,18
1336,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20210507004347,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,ORQZSNIYAGLMUL3QUTBD7BSJ3EH6XAUC,11551,2021,05,07
1337,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20210723184025,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,53S4BCPYBZ4LMT3MWCTUOQTHJVP6YGGH,11541,2021,07,23
1338,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20220704023724,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,FX3KBMLGO63RTGHHFIYIDSRGGLSTHXRD,11552,2022,07,04
1339,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20230322091105,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,55EKM4JJFRTK62N23WE563BEDK6CAN4Z,11676,2023,03,22
1340,"com,predpol,blog)/predpols-newest-features-analytics-reporting-more",20230626123142,https://blog.predpol.com/predpols-newest-features-analytics-reporting-more,text/html,200,LK5JS64O43TWTXSQOFKFZ27T4SVNIMWP,9165,2023,06,26
1341,"com,predpol,blog)/tag/crime-displacement",20170726174630,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,BE5Q6ZDW44PSDYSCCZT4DEK7EWRA37N6,7406,2017,07,26
1342,"com,predpol,blog)/tag/crime-displacement",20181218224250,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,JISH4GBQXYSZVLVKTZXMQI7OS3QRJ4QO,7806,2018,12,18
1343,"com,predpol,blog)/tag/crime-displacement",20190217201255,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,PLANDQWB2PFRUIJIVEKYJF333B2ZKDDW,7825,2019,02,17
1344,"com,predpol,blog)/tag/crime-displacement",20190420140942,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,3SPVDULQ7T5JO7MKSRNXEPECCYFRT6C5,7673,2019,04,20
1345,"com,predpol,blog)/tag/crime-displacement",20190620052516,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,IY5GN44YW3VTEEDQB6PZHLHYOXL7SIS6,7735,2019,06,20
1346,"com,predpol,blog)/tag/crime-displacement",20190819120923,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,F267RNXLX24R7LBA7MGC3XAVOJ47DBNI,7742,2019,08,19
1347,"com,predpol,blog)/tag/crime-displacement",20191028045613,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,6VOW6B7R6GQLDTDPJZ6JMRGJU4YOHGMC,8090,2019,10,28
1348,"com,predpol,blog)/tag/crime-displacement",20191227112955,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,755SQYWRBJA6WB4AJL3LKCOCQBWDFCXI,8333,2019,12,27
1349,"com,predpol,blog)/tag/crime-displacement",20200225170728,http://blog.predpol.com:80/tag/crime-displacement,text/html,200,BIK426KAKUE4QXCCWFLUKHDQQBID5VLW,8220,2020,02,25
1350,"com,predpol,blog)/tag/crime-displacement",20200423232850,https://blog.predpol.com/tag/crime-displacement,text/html,200,BELWVB32S33SIL5IXPYOX2IBONLQMAFP,9173,2020,04,23
1351,"com,predpol,blog)/tag/crime-displacement",20200702071825,http://blog.predpol.com/tag/crime-displacement,text/html,200,V6WVOZ3G6FSMEW7WK5BOGJEOKZFKCTNT,8421,2020,07,02
1352,"com,predpol,blog)/tag/crime-displacement",20200920010244,https://blog.predpol.com/tag/crime-displacement,text/html,200,E7T7KZBFRSP63E4OOJIB53UJO3ITS2BD,8883,2020,09,20
1353,"com,predpol,blog)/tag/crime-displacement",20201026012603,https://blog.predpol.com/tag/crime-displacement,text/html,200,PBNRIJDRY6L44FKF4FUJOZK5AGGUM65C,8872,2020,10,26
1354,"com,predpol,blog)/tag/crime-displacement",20210117115240,https://blog.predpol.com/tag/crime-displacement,text/html,200,KZRB35CP3V3FCYUZNKKSHQCVGUHQPM4Q,8927,2021,01,17
1355,"com,predpol,blog)/tag/crime-displacement",20210420123150,https://blog.predpol.com/tag/crime-displacement,text/html,200,J2IT6UFVOJI4K56L2UCUMZZKXAV7K24X,9469,2021,04,20
1356,"com,predpol,blog)/tag/crime-displacement",20210723180844,https://blog.predpol.com/tag/crime-displacement,text/html,200,JCLBTYCTLOCXMDA2CKRICS3KPCVE2RIB,9455,2021,07,23
1357,"com,predpol,blog)/tag/crime-displacement",20211027024434,https://blog.predpol.com/tag/crime-displacement,text/html,200,AORELXMRJESM2LTLZUBAZRI7KUQ3LNPY,9448,2021,10,27
1358,"com,predpol,blog)/tag/crime-displacement",20220128075427,https://blog.predpol.com/tag/crime-displacement,text/html,200,7SP3K7BHSWHZNFUGLNLT4I25AL6W4VXE,9423,2022,01,28
1359,"com,predpol,blog)/tag/crime-displacement",20220704021217,https://blog.predpol.com/tag/crime-displacement,text/html,200,L4EWDXXWPE5PGIMBWGP5ESBOZEMCYPEK,9425,2022,07,04
1360,"com,predpol,blog)/tag/crime-displacement",20220925102633,https://blog.predpol.com/tag/crime-displacement,text/html,200,R726EKTJZ755WYMYSSCN6P7WYGGGRDWB,9549,2022,09,25
1361,"com,predpol,blog)/tag/crime-displacement",20230127014714,https://blog.predpol.com/tag/crime-displacement,text/html,200,QNHBBB4XSSPSPEA3RXREYAX5CSKIDI4D,9560,2023,01,27
1362,"com,predpol,blog)/tag/crime-displacement",20230609034310,https://blog.predpol.com/tag/crime-displacement,text/html,200,NSKT2UVTIGXDLZAAEKLWCK4XX6MPSDJO,9279,2023,06,09
1363,"com,predpol,blog)/tag/crime-displacement",20230626123632,https://blog.predpol.com/tag/crime-displacement,text/html,200,JYQJDK65XPRJ7GXEOOJ6ERNWGKMYVE43,7325,2023,06,26
1364,"com,predpol,blog)/tag/crime-displacement",20230921111722,https://blog.predpol.com/tag/crime-displacement,text/html,200,IILDUPAZU7UKYQMAUQVZRLVFK7L3SUZ7,9280,2023,09,21
1365,"com,predpol,blog)/tag/lapd-pacific-division",20170728074403,http://blog.predpol.com:80/tag/lapd-pacific-division,text/html,200,DMG2YYXVNKUQ2EEF5DZ4XLWY7OOY5JTB,7332,2017,07,28
1366,"com,predpol,blog)/tag/customer-success/page/1",20201031160326,https://blog.predpol.com/tag/customer-success/page/1,text/html,200,2EV32PRQ3JLC22NLVZE6DQU762IX4KDX,11775,2020,10,31
1367,"com,predpol,blog)/tag/customer-success/page/1",20230127011401,https://blog.predpol.com/tag/customer-success/page/1,text/html,200,N3ZLUR26TAS4G7I45N4URDDC6ZVSE7NK,12543,2023,01,27
1368,"com,predpol,blog)/tag/transparency/page/1",20200806155706,http://blog.predpol.com/tag/transparency/page/1,text/html,200,DTD4QACDNZW5FPVOAFNJMW7S2GUYHDTK,11725,2020,08,06
1369,"com,predpol,blog)/tag/transparency/page/1",20201031155530,https://blog.predpol.com/tag/transparency/page/1,text/html,200,DH2IJJNFL45O5RXRVZM4LOWAPMUZXX25,12071,2020,10,31
1370,"com,predpol,blog)/tag/transparency/page/1",20210117122109,https://blog.predpol.com/tag/transparency/page/1,text/html,200,WTKZHYHL4HDBZP6X3ST5SKPKEETW7Z5D,12129,2021,01,17
1371,"com,predpol,blog)/tag/predpol/page/5",20230609045833,https://blog.predpol.com/tag/predpol/page/5,text/html,200,QKMV5FHDBAHRYXDRETDSHM3N3R3UBXC7,11252,2023,06,09
1372,"com,predpol,blog)/tag/georgia",20170726174013,http://blog.predpol.com:80/tag/georgia,text/html,200,OKJPOZT7HQONLAIA7S4JQSUL5XNN3OHU,7376,2017,07,26
1373,"com,predpol,blog)/tag/transparency",20181218224050,http://blog.predpol.com:80/tag/transparency,text/html,200,SGBNUWYFPRB3NFOME7ZDFEFFP7ZWCY43,10599,2018,12,18
1374,"com,predpol,blog)/tag/transparency",20190217201526,http://blog.predpol.com:80/tag/transparency,text/html,200,YAOBCL7Q55ZWZZQVYNTX5H2MTFF5DRJ4,10480,2019,02,17
1375,"com,predpol,blog)/tag/transparency",20190420115747,http://blog.predpol.com:80/tag/transparency,text/html,200,SYFAUCKINFCN2SYAQJPYDSRO4VBO6KR3,10499,2019,04,20
1376,"com,predpol,blog)/tag/transparency",20190620052647,http://blog.predpol.com:80/tag/transparency,text/html,200,ELBKTZBZU4A2FBYRALAMXITKYVUIV2KX,10320,2019,06,20
1377,"com,predpol,blog)/tag/transparency",20190819120350,http://blog.predpol.com:80/tag/transparency,text/html,200,WTS22EC3KFNQF654W5VCMKTSQ66Z4K4E,10384,2019,08,19
1378,"com,predpol,blog)/tag/transparency",20191023085211,http://blog.predpol.com:80/tag/transparency,text/html,200,3UKUGWHE2TEER3LOWUFFE3KNNU6N66NE,10785,2019,10,23
1379,"com,predpol,blog)/tag/transparency",20191222135612,http://blog.predpol.com:80/tag/transparency,text/html,200,NGPQ5UMOGZADYST2XUYK7ZQO3TE5SHOR,10647,2019,12,22
1380,"com,predpol,blog)/tag/transparency",20200220171434,http://blog.predpol.com:80/tag/transparency,text/html,200,FZMST2TN7RI5F27FE5B5NNL7H4UQBH55,11154,2020,02,20
1381,"com,predpol,blog)/tag/transparency",20200423232849,https://blog.predpol.com/tag/transparency,text/html,200,H46NIW7H6LQUMCX456VBMYXULPMNLIEZ,12159,2020,04,23
1382,"com,predpol,blog)/tag/transparency",20200702071311,http://blog.predpol.com/tag/transparency,text/html,200,QBDMUURWRR5Q6TNUOISPZ6T6G52UJFEU,11438,2020,07,02
1383,"com,predpol,blog)/tag/transparency",20200920020733,https://blog.predpol.com/tag/transparency,text/html,200,SNSCKKRQDRQZDQANFSEG7OWLWBXKSM7Y,11859,2020,09,20
1384,"com,predpol,blog)/tag/transparency",20201026014605,https://blog.predpol.com/tag/transparency,text/html,200,BNG44CGTQS7JIB7PZF7IKAUJEPCODOZD,12067,2020,10,26
1385,"com,predpol,blog)/tag/transparency",20210117130514,https://blog.predpol.com/tag/transparency,text/html,200,WTKZHYHL4HDBZP6X3ST5SKPKEETW7Z5D,12122,2021,01,17
1386,"com,predpol,blog)/tag/transparency",20210420135656,https://blog.predpol.com/tag/transparency,text/html,200,5NRKTUVBTNZ5V24WKLSL2E5HYTLGTYBE,12644,2021,04,20
1387,"com,predpol,blog)/tag/transparency",20210723195247,https://blog.predpol.com/tag/transparency,text/html,200,FSC3CMA33FV6J3VUZ4MQX7LXBGY7BCWZ,12623,2021,07,23
1388,"com,predpol,blog)/tag/transparency",20211027041829,https://blog.predpol.com/tag/transparency,text/html,200,E7HPLFHVSKZAZ6ZLC3RD33VXJHQVR3QD,12625,2021,10,27
